Sample_ID,Num_of_formulas,Comp.mol.R2,Comp.mol.slope,C.mol.R2,C.mol.slope,Comp.R2_C.R2_Ratio,Comp.Slope_C.Slope_Ratio
ECA2_0034_07,429,0.71696786603995,1.23665208164334,0.551171024235338,0.719499668557786,1.30080834172048,1.71876671482305
ECA2_0034_08,610,0.725866107613718,1.05936844007808,0.435444969825361,0.594755933689324,1.6669525609742,1.78118179251567
ECA2_0034_09,627,0.72786303005326,1.06187084533786,0.537746639981255,0.698671650724133,1.35354268336969,1.51984246711211
ECA2_0034_10,466,0.743621889051911,1.01806891972204,0.483010469454964,0.643239964680281,1.53955646114881,1.5827202531299
ECA2_0035_01,848,0.760585514663086,0.812262856003062,0.411811839952672,0.626181354957173,1.84692483526092,1.29716870292092
ECA2_0035_02,692,0.755644601316125,1.03132086577629,0.363825388797742,0.551419680281882,2.07694301877378,1.87030115655119
ECA2_0035_03,411,0.7200490639102,0.941531660626007,0.414684210233168,0.598403515901781,1.73637926436922,1.57340596371186
ECA2_0035_04,321,0.653144401440493,0.859041763257965,0.51943233058025,0.700416945072411,1.25741961558472,1.22647198829428
ECA2_0035_05,427,0.710340398293754,0.963376918604315,0.516064459039918,0.689750333450821,1.37645673103563,1.39670380989095
ECA2_0035_07,1011,0.819562976780025,0.871391251297707,0.529840547131093,0.637210279859612,1.54681060409152,1.36750971985212
ECA2_0035_08,885,0.74963996897935,0.932976895065289,0.488845023199432,0.629738904583698,1.53349207499965,1.48152970743018
ECA2_0035_10,391,0.687147276766373,1.00772044305815,0.28657255027333,0.579805878349365,2.39781261712254,1.73803074561266
ECA2_0036_01,533,0.630723898534317,1.1183830324418,0.593760636886213,0.832912183587095,1.06225279911101,1.34273823156875
ECA2_0036_02,615,0.795969102236846,0.760628295565841,0.536631615643661,0.758870524387597,1.48326911615545,1.00231629918643
ECA2_0036_03,844,0.741195316643845,0.78080413261037,0.495376279284493,0.695397857116755,1.49622690394947,1.12281642029748
ECA2_0036_04,1218,0.798395880816865,1.11045958451959,0.48330010683923,0.641915794707127,1.65196711012202,1.72991472351328
ECA2_0036_05,683,0.74541723118379,0.970424819250281,0.453475985787232,0.596768029727653,1.64378545842896,1.62613406032014
ECA2_0036_06,1899,0.831689314987926,1.03125346374637,0.433877920841611,0.563728321239963,1.9168740215558,1.82934478345535
ECA2_0036_07,726,0.706366187575929,0.971543747250992,0.354557368253165,0.621509166238266,1.99224794299455,1.56320099529881
ECA2_0036_08,516,0.765037161908685,0.994691919019654,0.504867372322802,0.650911508508295,1.51532304095804,1.52815230030147
ECA2_0036_09,613,0.747113546110148,1.19144530344128,0.508507802235914,0.657115883159123,1.46922730157744,1.81314336477964
ECA2_0036_10,1006,0.752925054995965,0.869725663835404,0.45437313479023,0.568688009619819,1.65706331943143,1.52935467096772
ECA2_0037_01,473,0.73608719538768,1.03680369128252,0.509906079822233,0.684186478362642,1.44357407082555,1.51538173300902
ECA2_0037_02,462,0.686531997166027,0.909401192740944,0.519607185703542,0.737138907073565,1.32125193041061,1.2336903994815
ECA2_0037_03,237,0.754125513915651,0.8799829216491,0.544725004890077,0.647108457228956,1.38441508494333,1.35986929519876
ECA2_0037_04,475,0.692827481657335,0.933380651298362,0.518549295134371,0.716387724988911,1.33608798268215,1.30289872193554
ECA2_0037_05,242,0.729020274128201,0.817618895494765,0.552290535732531,0.683887387229825,1.31999414612685,1.1955460953983
ECA2_0037_06,407,0.720643828656668,0.875365204271906,0.571864670907329,0.738231112317736,1.26016497489394,1.18576038000299
ECA2_0037_07,617,0.669336363472427,0.980958278269395,0.51350101177076,0.657811190184111,1.30347623106775,1.49124595766582
ECA2_0037_08,533,0.658477930260074,0.949967907466112,0.531691092117881,0.704421733699272,1.23845958681979,1.34857836154111
ECA2_0037_09,291,0.647163475307256,1.00629674949298,0.6139776368199,0.774325271672429,1.05405056552099,1.29957885439994
ECA2_0037_10,258,0.654583529152144,0.853524690362201,0.490068854297356,0.714138263752488,1.33569706259065,1.19518128867273
ECA2_0038_01,730,0.798584594091849,1.0876532991818,0.4482874235656,0.599377644004925,1.7814119962145,1.81463774977377
ECA2_0038_02,752,0.78356040017601,0.966375834899178,0.418841345402911,0.574112407726769,1.87078092642037,1.68325195883781
ECA2_0038_03,484,0.776708911401722,1.05324693790771,0.477788715442694,0.659287257158893,1.62563259930085,1.59755391367115
ECA2_0038_04,782,0.782627077019248,1.06543680450025,0.416601817245841,0.555416294698134,1.87859736712913,1.91826709923826
ECA2_0038_05,694,0.810610000795258,0.936758250836394,0.445162156075261,0.594810448715586,1.82093196767205,1.57488533172072
ECA2_0038_06,643,0.791960695249486,1.01557315309987,0.495410743476851,0.617314172162457,1.5985941073692,1.64514796338193
ECA2_0038_07,686,0.76018120109515,1.0617752349527,0.39640310323058,0.564995755413347,1.91769740171022,1.87926232149463
ECA2_0038_08,925,0.815823735941033,1.0939926921785,0.453945807287859,0.56828804919488,1.7971831060964,1.92506721499495
ECA2_0038_09,485,0.747392277040341,0.973098319532204,0.50172125518393,0.633746271026193,1.48965639649121,1.53546989390015
ECA2_0038_10,494,0.737877802761888,0.983814472428534,0.330471220124576,0.504360071083257,2.23280503059762,1.95061926753145
ECA2_0039_01,286,0.594514158399627,0.931868622024244,0.396146509748853,0.609342728086245,1.50074314368321,1.52930129313425
ECA2_0039_02,679,0.676998285144899,1.27710459745877,0.407189077459798,0.59156679041557,1.66261405970974,2.15885106829884
ECA2_0039_03,305,0.667753140846867,0.825964648558783,0.414687689118291,0.577354378460077,1.61025552088764,1.43060255429568
ECA2_0039_04,352,0.595950528220063,0.934690049891271,0.333381125100556,0.567472918414157,1.78759528764656,1.64710952639525
ECA2_0039_05,442,0.696075158559875,0.896825853476027,0.422438419431322,0.52686022354501,1.64775533318422,1.70220831521818
ECA2_0039_06,525,0.677923994194376,0.924716989146672,0.353860745736135,0.463083054716642,1.91579315412365,1.99687071191258
ECA2_0039_07,330,0.604033563653396,0.918111646701685,0.385648728066355,0.540184700114994,1.56627915430196,1.6996254179473
ECA2_0039_08,471,0.710773119595782,1.10982103910416,0.426551804467113,0.529043559277201,1.66632308702514,2.09778763892417
ECA2_0039_09,528,0.61192985618081,1.08181760848479,0.241641982573665,0.454849431495653,2.53238220305638,2.37840817988387
ECA2_0039_10,539,0.734774660870901,1.09391540388649,0.332463976835171,0.466726121744593,2.21008804582515,2.34380582727511
ECA2_0040_01,505,0.697063904834211,0.900468374720094,0.443892885272468,0.621157245452709,1.57034259381369,1.4496625151073
ECA2_0040_02,452,0.749564214455998,0.897304263687144,0.42870341911758,0.644185191708303,1.74844468467002,1.39292904468605
ECA2_0040_03,567,0.623474087084151,0.9329890078523,0.436664036801255,0.645665301812998,1.42781185199348,1.44500409923301
ECA2_0040_04,682,0.755807693338106,0.905478440634489,0.443918433063652,0.578339610504916,1.70258235983126,1.56565178000512
ECA2_0040_05,716,0.804333005280436,1.04803597931945,0.344299167503326,0.568657811229359,2.33614565818741,1.84299935501412
ECA2_0040_06,536,0.761983960123932,0.933007862109041,0.412393465333548,0.590973220070743,1.84771104340277,1.57876504454357
ECA2_0040_07,643,0.705753014613884,0.93092548728592,0.377956822707071,0.538177624755884,1.86728475903414,1.72977367408797
ECA2_0040_08,526,0.704191522792325,0.982260403025338,0.406556829083868,0.56796063692591,1.73208632205034,1.72945154851193
ECA2_0040_09,580,0.741521439771375,0.961988482600988,0.411307825632418,0.571970461270635,1.80283815079674,1.68188490095087
ECA2_0040_10,815,0.744494764591805,0.954908892717694,0.484289513645376,0.665703003346994,1.53729276314037,1.43443681028423
ECA2_0041_01,1313,0.756961799385019,0.9643911066027,0.445058948986057,0.627794905092833,1.70081244542896,1.53615631280106
ECA2_0041_02,1107,0.742045688974177,0.962360166425375,0.467014338862087,0.678765519987989,1.58891414508219,1.41780944683579
ECA2_0041_03,963,0.719545351275175,0.958187071419402,0.524306439541728,0.714848612085261,1.37237557468128,1.34040558409186
ECA2_0041_04,1190,0.735682610303815,0.975954647831326,0.497324261477965,0.709759222884595,1.479281561928,1.37505032180471
ECA2_0041_05,989,0.744541037896858,0.967637521978307,0.463848089621928,0.687362141044217,1.60513981744264,1.40775504526378
ECA2_0041_06,1290,0.767856955175539,0.91683824666346,0.377682649971341,0.597916157524427,2.03307447465168,1.53338931407955
ECA2_0041_07,957,0.77105939528222,0.800022464641695,0.446463413084282,0.679784808996499,1.72703825819802,1.17687605556042
ECA2_0041_08,1396,0.773386209430327,0.752148485303704,0.463991648501013,0.605141835437923,1.66681062456373,1.2429292460988
ECA2_0041_09,1552,0.790877605539556,0.870629732831938,0.397395218503585,0.593340431786155,1.99015380335388,1.46733592755688
ECA2_0041_10,1524,0.786621261920763,0.891455598144082,0.271825970791625,0.487462385117188,2.89384145168295,1.82876797340942
ECA2_0042_01,927,0.732336599826349,1.1579681358574,0.494039764038541,0.682852580070771,1.482343432925,1.69578056765545
ECA2_0042_02,1000,0.770871280859475,1.03063199373127,0.394300197937446,0.601744530143641,1.95503650490627,1.71274011163051
ECA2_0042_03,810,0.751600776659468,0.97495173194281,0.417899091854989,0.615228384069948,1.7985221583594,1.58469888124011
ECA2_0042_04,1248,0.822750143550331,1.0172088993106,0.449250594098022,0.606386099646331,1.83138354040955,1.6774937616543
ECA2_0042_05,669,0.697313753599749,1.03485820669332,0.515823162119863,0.703069480223701,1.35184653347868,1.47191456293061
ECA2_0042_06,660,0.678240950583825,1.0444449874644,0.467263200181019,0.680728584086256,1.45151801023721,1.53430458464788
ECA2_0042_07,1411,0.801960707836271,0.988283310186103,0.451616048848002,0.675998593492394,1.77575777008355,1.46196060124972
ECA2_0042_08,706,0.737349214706374,0.984949082468083,0.26459673185881,0.493157301635473,2.78669055935213,1.99723106441224
ECA2_0042_09,1261,0.855499617876359,0.840106427514221,0.406506611631827,0.534945260366189,2.1045158759956,1.57045307203795
ECA2_0042_10,925,0.787308198751958,0.986998354238831,0.415099380600949,0.597181048457141,1.89667399072519,1.65276235203513
ECA2_0043_01,594,0.760066041586616,1.1775898293433,0.487260062489548,0.685091358055988,1.55987756867088,1.71887999388114
ECA2_0043_02,561,0.739647552873871,1.12843696572341,0.495082889866243,0.727217901964716,1.49398730599173,1.55171780380368
ECA2_0043_03,750,0.805032683547066,1.08133666502262,0.463831907406685,0.658296574679192,1.73561298973168,1.64262842404974
ECA2_0043_04,684,0.769160370504889,0.909745206555596,0.537024083153625,0.683334977825818,1.43226420310252,1.3313312446703
ECA2_0043_05,631,0.763801558553579,0.831929488708031,0.513399598876931,0.632769648557236,1.48773306450649,1.31474303580283
ECA2_0043_06,705,0.767199086316632,0.878372555806744,0.503429199609422,0.640520895921357,1.52394634024378,1.37134098418952
ECA2_0043_07,843,0.758375034989356,0.808587894449207,0.575338294239539,0.705908502922622,1.31813759414667,1.14545708275431
ECA2_0043_08,474,0.817853446411705,0.980528857781162,0.538285290079638,0.725387380966446,1.51936800333278,1.35173134177601
ECA2_0043_09,532,0.776117881920403,1.03899050183836,0.533012212773254,0.717459755834471,1.45609774658309,1.4481516118349
ECA2_0043_10,492,0.790662577269479,1.0199759602409,0.536358071620769,0.683956346441377,1.47413196352252,1.4912880998149
ECA2_0044_01,200,0.687597977444838,0.934936317967764,0.620537231936267,0.750330806777343,1.10806885075908,1.24603216277804
ECA2_0044_02,394,0.683967830148061,1.01060028358005,0.581906446485707,0.721831497452612,1.17539139543604,1.40005013240143
ECA2_0044_03,693,0.741302016300966,1.00750425090913,0.47326789887151,0.650421508369785,1.5663475550921,1.54900205166083
ECA2_0044_04,762,0.798888968066928,1.23322035277914,0.449171449905968,0.607076643949292,1.77858358592064,2.03140800271366
ECA2_0044_05,692,0.690727617716271,1.0209444555072,0.422852305682579,0.60104928092326,1.63349616032312,1.69860357197158
ECA2_0044_06,570,0.724703670154364,1.21503764965404,0.541977652407991,0.736071848579609,1.33714677521209,1.65070522938581
ECA2_0044_07,1011,0.779106850489233,1.00876252583832,0.463008918551983,0.650956651645719,1.68270376502858,1.54966159926012
ECA2_0044_08,246,0.709746145570564,1.15096382068587,0.501594244053478,0.694895225657499,1.41498064219193,1.65631274786331
ECA2_0044_09,963,0.728796876136595,1.08324113710778,0.50725924261248,0.677120537784268,1.4367345430379,1.59977592859974
ECA2_0044_10,393,0.672312634552278,0.999161403661627,0.600943626428347,0.789190041829355,1.11876156928081,1.26605931487117
ECA2_0045_01,911,0.77388410463792,1.30214290883583,0.262997193786911,0.478351616066749,2.94255650980423,2.72214593846826
ECA2_0045_02,956,0.770259493909169,1.0629368815214,0.422343647528331,0.67529858780494,1.82377430894708,1.57402503235862
ECA2_0045_03,722,0.771976945441817,1.14598837322779,0.412495048517847,0.638425667915473,1.87148172618226,1.79502239778291
ECA2_0045_04,942,0.798108184674707,1.02533005339443,0.440307127612322,0.68970822817933,1.81261699987155,1.48661421091215
ECA2_0045_05,863,0.776746068207769,0.951101264077641,0.436422135906545,0.635105753500335,1.77980446980375,1.49754786322706
ECA2_0045_06,992,0.804924894749827,1.03651266256487,0.46683568514119,0.682851753606424,1.72421457992524,1.51791755251505
ECA2_0045_07,957,0.810017961338868,1.05768025088937,0.440216625799397,0.671261822744573,1.84004400076427,1.57565977246383
ECA2_0045_08,412,0.779427509015249,1.14088665186737,0.437417135042348,0.714437331278859,1.78188609127027,1.59690234806901
ECA2_0045_09,1067,0.767097721178586,0.99255715810131,0.45532569076746,0.678337888686966,1.68472312617728,1.46321939943907
ECA2_0045_10,1202,0.786873475132194,1.14967159385838,0.388835384521644,0.663792912632607,2.02366735758945,1.73197328862518
ECA2_0047_01,309,0.808412050452077,0.739903688234632,0.591422551651914,0.59983097266279,1.36689419129197,1.23352031148046
ECA2_0047_02,1207,0.794315897685247,0.93471719802252,0.39815459229895,0.563092205687586,1.99499368599231,1.65997182802619
ECA2_0047_03,1084,0.750667270128851,0.984978466514493,0.374498531651677,0.569674222488332,2.00445984879602,1.7290206009535
ECA2_0047_04,1358,0.828491574718335,0.970839349301625,0.408427056944189,0.57016321350533,2.028493364071,1.70273936708923
ECA2_0047_05,1062,0.739392922850517,1.13105567684051,0.38655987407235,0.630738678932298,1.91275135481892,1.79322390495401
ECA2_0047_06,1682,0.806292273793287,1.03917733016161,0.398474109034224,0.555221042086676,2.02344959311782,1.87164615781868
ECA2_0047_07,1621,0.830488739160122,1.08959506948494,0.370846769258411,0.543045713361044,2.23943905678581,2.00645183762002
ECA2_0047_08,1153,0.792830780938212,0.967826096681056,0.456173215047238,0.59521624725597,1.73800379940351,1.62600752439617
ECA2_0047_09,1257,0.795977114733715,0.938204128253392,0.35686039803247,0.549069439597456,2.23049999137559,1.7087167133928
ECA2_0047_10,1690,0.816605486370348,1.04250046709089,0.318349963416192,0.499484932414786,2.56511883214124,2.08715098181414
ECA2_0048_01,1942,0.781164407435972,1.10406655696914,0.34040625405976,0.626068835118937,2.29480039840524,1.76349068191423
ECA2_0048_02,1672,0.764118876197607,1.06559794780344,0.415930499451322,0.662262620134082,1.8371311486068,1.60902626149683
ECA2_0048_03,1843,0.766719627736173,1.00286221569619,0.439849090678378,0.678927623177641,1.74314246405208,1.4771268415953
ECA2_0048_04,1733,0.779193292146194,1.05556155818179,0.359844803763173,0.607015885336015,2.16535929933564,1.73893564185307
ECA2_0048_05,1137,0.791139418124528,1.10322624110904,0.475151482013884,0.693191474649568,1.66502567722479,1.59151732451233
ECA2_0048_06,1643,0.789860285058175,1.06652663295107,0.391775249536789,0.672644343823173,2.01610562686657,1.58557288520283
ECA2_0048_07,2087,0.802091844113708,1.05828303766467,0.428510698222091,0.669917389580872,1.87181287991553,1.57972170020363
ECA2_0048_08,1862,0.779950393118802,1.0289704795552,0.421400792085038,0.65994093288128,1.85085174913817,1.55918572145957
ECA2_0048_09,987,0.764279010867046,1.11955335414525,0.458586066785284,0.701449071697554,1.66659884855353,1.59605793109948
ECA2_0048_10,1542,0.78603766882463,1.0593673111519,0.39858463650915,0.654771040176514,1.97207216943643,1.61792022882734
ECA2_0049_01,1017,0.607899405925697,1.09919272335233,0.484257831403686,0.711348162394026,1.2553217862551,1.54522466137119
ECA2_0049_02,1017,0.70288373425935,0.937227441161411,0.426090504619522,0.573623022578403,1.64961135401736,1.63387347486268
ECA2_0049_03,1220,0.696998679281924,0.973045622172739,0.391563869834502,0.555355023963613,1.78003828488189,1.75211455768966
ECA2_0049_04,1046,0.68078270829865,0.983531646738345,0.428867609121723,0.602871663818899,1.58739595581215,1.63141130320863
ECA2_0049_05,1177,0.717852064279616,1.03015358554615,0.445174992187212,0.595523352782497,1.6125165988159,1.7298290331234
ECA2_0049_06,1024,0.656770666254201,1.11166007235648,0.478373994578113,0.674804907702338,1.37292301357941,1.64737994591889
ECA2_0049_07,1297,0.75203941542375,1.16782948869404,0.472539434658478,0.643528521706971,1.59148498572881,1.81472840643698
ECA2_0049_08,1245,0.718144325600099,1.12151733586541,0.443529980742385,0.622931303979288,1.61915621667347,1.80038686240546
ECA2_0049_09,1103,0.670375111001944,1.04259656681479,0.482750465205894,0.640961672272667,1.38865761779438,1.62661296597976
ECA2_0049_10,970,0.698710810995978,0.927390654798867,0.483333434151346,0.584868273837194,1.44560827293647,1.58564021384586
ECA2_0050_01,758,0.739570757621002,0.939495074871143,0.538469267573232,0.717508314111046,1.37346883500723,1.30938562856254
ECA2_0050_02,647,0.727051245264489,1.05327227414722,0.501979679115118,0.697943246999481,1.4483678832301,1.50910876876498
ECA2_0050_03,680,0.761967288037228,0.964437638905815,0.459382877846562,0.65321479517504,1.65867585576782,1.47644794029409
ECA2_0050_04,281,0.695044462822019,0.933979822982006,0.503018084620768,0.691669660138523,1.3817484581017,1.35032643009808
ECA2_0050_05,850,0.746109841360784,0.968454143856032,0.554418040622755,0.698111462860001,1.34575318025855,1.38724859192041
ECA2_0050_06,472,0.66874430904672,0.777357295180806,0.440691895228412,0.627083315355567,1.51748719749,1.23963957602672
ECA2_0050_07,786,0.735014039570128,0.978545135525659,0.519498686187277,0.679267016432238,1.41485254749068,1.44058980026049
ECA2_0050_08,563,0.717088874629948,0.959388179709357,0.485628461096847,0.651787293722446,1.4766203632512,1.47193446228471
ECA2_0050_09,538,0.703659844471144,0.863446850320681,0.476844764236768,0.642525971410928,1.47565811191702,1.34383182741179
ECA2_0050_10,704,0.772659654032836,0.911515945072483,0.344718898578243,0.489967800695922,2.24141947894238,1.86035887210918
ECA2_0051_01,507,0.714127220773413,1.02921900931383,0.517617270443184,0.681030843925394,1.37964334181117,1.51126636699964
ECA2_0051_02,607,0.756591642259309,0.925365619421104,0.494242539645142,0.718882860332346,1.53081044541923,1.28722726675289
ECA2_0051_03,508,0.715742182619728,1.03780656628684,0.605246148875682,0.747458150771268,1.18256379482844,1.38844772140885
ECA2_0051_04,615,0.727094628749763,0.953985064470445,0.531587566648565,0.66764395364221,1.36777959901092,1.42888295365539
ECA2_0051_05,520,0.720090803698698,0.833098338868512,0.601782028245435,0.713941026044847,1.19659738892204,1.16690077818301
ECA2_0051_06,311,0.739123336651068,0.894115479857665,0.513477349405322,0.6087843385549,1.43944681787244,1.46869001587667
ECA2_0051_07,481,0.76932572223869,0.832070465521139,0.506733098879846,0.652092187577789,1.51820696919012,1.27600127922385
ECA2_0051_08,436,0.760420120028877,0.81899195346555,0.450487550349013,0.585025768592957,1.68799364031202,1.39992458013483
ECA2_0051_09,308,0.742349784829555,0.862449435706446,0.517001885331783,0.695054608046408,1.43587442500941,1.2408369439209
ECA2_0051_10,222,0.74990294817674,0.894304037809573,0.579502970399266,0.699638738831799,1.29404504632663,1.27823687879664
ECA2_0052_01,345,0.712530461997175,0.852678797696918,0.493443613604048,0.67872103289112,1.44399571167401,1.25630230444576
ECA2_0052_05,323,0.735454533235452,0.878146371897719,0.608923933254398,0.720797800338977,1.20779377040546,1.21829779653149
ECA2_0052_10,498,0.733326166652422,0.938697520949022,0.434133947408402,0.601176558834327,1.68917029186515,1.56143400329704
ECA2_0053_01,508,0.699604014709166,1.04473926593046,0.57822502286401,0.76436837123902,1.20991653257058,1.36680075372162
ECA2_0053_02,660,0.697729112221116,0.987415706192161,0.523257731669652,0.711337111451359,1.3334329719214,1.38811217676737
ECA2_0053_03,615,0.716546205923578,0.966888280769645,0.510411491310062,0.666538150033621,1.40385986233271,1.45061206282172
ECA2_0053_04,446,0.645782946770049,1.1219183758184,0.585242357016246,0.801308015156406,1.10344533171259,1.40010876541577
ECA2_0053_05,599,0.738042683149485,1.03359196610979,0.532067848854511,0.723398849411097,1.38712136946146,1.42879957156583
ECA2_0053_06,574,0.746790059297106,0.906770443578855,0.400870767411688,0.63110638119304,1.86291972377762,1.43679492174473
ECA2_0053_07,464,0.65747440732334,0.954831349319141,0.649350513128391,0.759787646934417,1.01251079968477,1.25670817783322
ECA2_0053_08,454,0.668170722182504,1.03577223313536,0.660768871945072,0.78612113229212,1.01120187489408,1.3175733237387
ECA2_0053_09,537,0.683844456252165,1.05736012877547,0.635033507529364,0.762671399308765,1.07686357986479,1.38639016715953
ECA2_0053_10,440,0.652890713912508,0.964131982045333,0.607212355162198,0.72983671312291,1.07522633286687,1.32102423009099
ECA2_0054_04,1182,0.756817693554018,0.73226243356722,0.639290111865071,0.739817629999268,1.18384076260162,0.989787758326257
ECA2_0054_05,461,0.750238045961081,1.02187988715631,0.629408103764501,0.791172512228298,1.19197392196556,1.29160185845971
ECA2_0054_06,1201,0.728025747094476,0.793900631331022,0.592786570702087,0.748078253740445,1.22814143078885,1.06125345491793
ECA2_0054_09,635,0.587776777388644,0.596605589056275,0.473697503289442,0.63769747436608,1.24082726488321,0.935562101213191
ECA2_0054_10,842,0.720314924088321,0.629970477893586,0.631170787156229,0.806321598772837,1.14123615786107,0.78128935012079
ECA2_0055_01,1398,0.734935688046852,0.929404208066657,0.426083932660599,0.620587793880255,1.72486130480839,1.49761922040959
ECA2_0055_02,1729,0.728980605513231,0.98242004386012,0.44118161197828,0.570516395842027,1.65233678313211,1.72198389217222
ECA2_0055_03,1562,0.772920082342231,0.947548722696222,0.398226762418362,0.636694558050542,1.94090441749425,1.48823122597037
ECA2_0055_04,1576,0.754647993980247,0.942460134289572,0.445948518222509,0.529992693661953,1.6922311951796,1.7782511826299
ECA2_0055_05,1321,0.773334263042497,1.14899325812898,0.454622362565617,0.578351061623161,1.70104756545248,1.98667095881919
ECA2_0055_06,760,0.694839875637947,0.779354544382638,0.525820813681324,0.649784603311622,1.32143851585734,1.19940444942934
ECA2_0055_07,803,0.694863001595922,0.971489750609976,0.615880528969634,0.694844101778588,1.12824317202953,1.3981406017886
ECA2_0055_08,958,0.660271838570526,0.789653418004756,0.599188949027499,0.739192868236825,1.10194261700281,1.06826438935794
ECA2_0055_09,1598,0.768269660269662,0.915977800640326,0.436209902606548,0.647304760036149,1.76123846725833,1.41506421270434
ECA2_0055_10,1668,0.790528620237096,1.11388596880996,0.523863651923554,0.621114607172059,1.50903506539227,1.79336624183014
ECA2_0056_01,295,0.714834158457039,0.929027015504458,0.539336219117625,0.701304818986151,1.32539616869517,1.32471215134029
ECA2_0056_02,313,0.678858455263695,0.919884506669539,0.638892411538989,0.801069021487979,1.0625552017881,1.14832115834521
ECA2_0056_03,259,0.651524110214858,0.870976871272308,0.40856985202515,0.628286526885594,1.59464558382235,1.38627335459464
ECA2_0056_04,306,0.675443660118054,0.926377233746491,0.415375550212427,0.657838578879761,1.62610355802749,1.40821360055232
ECA2_0056_05,145,0.688537303750535,0.855051257501234,0.582060089335794,0.79336610411743,1.18293165321856,1.07775118329819
ECA2_0056_06,439,0.72608185464804,0.96528311991485,0.498909011753372,0.700430808386629,1.45533922527534,1.37812772990138
ECA2_0056_07,250,0.689570237427712,0.897392014957648,0.548500731978335,0.739832411529363,1.25719109788708,1.21296661375322
ECA2_0056_08,210,0.698134830137908,0.90156552449289,0.594415936882235,0.793088410750215,1.17448874907306,1.13677808460227
ECA2_0056_09,223,0.675443196691039,0.924358805859733,0.632525311598262,0.78100955574971,1.0678516484729,1.18354352908322
ECA2_0056_10,215,0.680201483852733,0.944940652460515,0.343246881783037,0.641993156582836,1.98166835578912,1.47188586478116
ECA2_0058_03,1030,0.697288180654064,1.32383457295017,0.404641235648566,0.612224241386174,1.72322571014404,2.16233609102573
ECA2_0058_04,523,0.658020731774261,1.08439439176627,0.548061540798588,0.659774056800518,1.2006329267612,1.64358446742342
ECA2_0058_05,1134,0.746024303888785,1.23823982474503,0.513362363432646,0.639264790658737,1.4532119162387,1.93697485429954
ECA2_0058_06,1263,0.724849376801969,1.18150639214138,0.469159980318143,0.594424513052346,1.54499404725535,1.98764749130952
ECA2_0058_07,981,0.751711339512004,1.31224250656969,0.487658005523084,0.613184828699529,1.54147236587593,2.14004398861719
ECA2_0058_08,633,0.710677494532937,1.23913113631011,0.539891132732629,0.629631809051705,1.31633481538377,1.96802499253711
ECA2_0058_09,838,0.734090513621492,1.12029032182757,0.54880327442279,0.610645892258352,1.33762050598838,1.83459896485081
ECA2_0058_10,1312,0.783850338083221,1.23586670026209,0.466071289309127,0.645969614609736,1.68182498270844,1.91319633665547
ECA2_0061_01,633,0.809450654136302,0.983052404960605,0.449213898397237,0.628390010590088,1.80192700409396,1.56439852383629
ECA2_0061_02,603,0.716202011881251,0.945852974995981,0.439858336665381,0.670466893962227,1.62825608197145,1.41073777618805
ECA2_0061_03,1017,0.802998109367813,0.98814632196642,0.548292596891931,0.78198500347229,1.4645430449357,1.26363845544186
ECA2_0061_04,786,0.738168989223106,1.06378669762142,0.469615639828402,0.6662247115067,1.5718577632824,1.59673857671177
ECA2_0061_05,669,0.701452906606766,1.05880509536821,0.474098384001876,0.67078280070974,1.47955135532373,1.57846190189718
ECA2_0061_06,607,0.716841493366976,1.08005333693638,0.504411699341154,0.685787826635049,1.42114366955265,1.57490887850237
ECA2_0061_07,602,0.723999001505123,0.97362645449927,0.518133738426951,0.69500048285885,1.39732070662524,1.40090040008937
ECA2_0061_08,691,0.736730651705408,1.06076705145266,0.518875802878144,0.700820717217108,1.41985933361866,1.51360686890773
ECA2_0061_09,642,0.692165981260911,1.16810658892849,0.47684293058025,0.733836044484798,1.45155970000152,1.59178143088976
ECA2_0061_10,517,0.665783135793869,1.1244199282316,0.479908190368493,0.723538943093618,1.38731355112455,1.55405585140165
ECA2_0001_01,1066,0.643958647242,0.911061095530033,0.258797922756764,0.51239810950226,2.4882682224897,1.77803367856886
ECA2_0001_02,825,0.655427278120147,0.877267967787811,0.340502144591169,0.481578144068513,1.92488443474299,1.82165237063376
ECA2_0001_03,629,0.627182399722615,0.894402131522772,0.333233880489235,0.488627425294881,1.88210874236984,1.83043784532358
ECA2_0001_04,896,0.630415398290657,0.921399347776819,0.33730212201264,0.456364464502615,1.86899327679603,2.01899889111883
ECA2_0001_05,981,0.648523448151318,0.925668813632001,0.318280481499291,0.51535692088356,2.03758472745921,1.79617033578394
ECA2_0001_06,1399,0.759933439614599,1.08677599466211,0.395334354496089,0.554722666399603,1.92225500003217,1.95913392491381
ECA2_0001_07,994,0.664480908822829,0.926295712045387,0.389544677104777,0.544522109080345,1.70578870121257,1.70111680792875
ECA2_0001_08,932,0.665244236963151,0.989193513466026,0.385026701830488,0.509358612289824,1.72778727761077,1.94203747536358
ECA2_0001_09,887,0.619602704161687,0.908890266540277,0.399969009462648,0.565126702228794,1.54912678108265,1.60829467614204
